Season Start Year,League,Team,Info,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
2013,Bundesliga,Borussia M.Gladbach,Raffael Borussia M.Gladbach/29/AM(C)^FW ,Raffael,28,AM(C)^FW ,174,69,34,34,34,0,3009,15,7,1,-,2.2,84,0.5,6,7.91
2013,Bundesliga,Borussia M.Gladbach,Max Kruse Borussia M.Gladbach/26/AM(CLR)^FW ,Max Kruse,25,AM(CLR)^FW ,180,76,34,34,34,0,3025,12,9,3,-,2.2,82.4,0.9,7,7.88
2013,Bundesliga,Borussia M.Gladbach,Christoph Kramer Borussia M.Gladbach/23/DM(C) ,Christoph Kramer,22,DM(C) ,189,82,30(3),33,30,3,2666,3,1,8,-,0.6,88.6,2.2,2,7.39
2013,Bundesliga,Borussia M.Gladbach,Oscar Wendt Borussia M.Gladbach/29/D(L) ,Oscar Wendt,28,D(L) ,181,82,16(2),18,16,2,1476,3,1,2,-,0.4,84.3,1.4,1,7.34
2013,Bundesliga,Borussia M.Gladbach,Martin Stranzl Borussia M.Gladbach/34/D(CR) ,Martin Stranzl,33,D(CR) ,191,83,30,30,30,0,2674,2,-,5,1,0.5,89.3,4.4,1,7.32
2013,Bundesliga,Borussia M.Gladbach,Tony Jantschke Borussia M.Gladbach/24/D(CR) ,Tony Jantschke,23,D(CR) ,177,74,31,31,31,0,2746,1,1,4,-,0.2,90.1,3.1,1,7.32
2013,Bundesliga,Borussia M.Gladbach,Juan Arango Borussia M.Gladbach/34/AM(L) ,Juan Arango,33,AM(L) ,180,76,31,31,31,0,2626,8,5,2,-,2.6,73.4,3.2,1,7.25
2013,Bundesliga,Borussia M.Gladbach,Marc-André ter Stegen Borussia M.Gladbach/22/GK ,Marc-André ter Stegen,21,GK ,189,82,34,34,34,0,3060,-,-,1,-,-,72.9,1.4,1,7.21
2013,Bundesliga,Borussia M.Gladbach,Patrick Herrmann Borussia M.Gladbach/23/AM(R)^FW ,Patrick Herrmann,22,AM(R)^FW ,179,70,34,34,34,0,2734,6,7,2,-,1.5,78.1,0.5,-,7.04
2013,Bundesliga,Borussia M.Gladbach,Granit Xhaka Borussia M.Gladbach/22/AM(C) ,Granit Xhaka,21,AM(C) ,185,82,23(5),28,23,5,2063,-,1,10,1,1,86.5,1.9,-,7.01
2013,Bundesliga,Borussia M.Gladbach,Filip Daems Borussia M.Gladbach/35/D(CL) ,Filip Daems,34,D(CL) ,181,79,13(2),15,13,2,1190,2,-,1,-,0.7,87,2.1,-,7
2013,Bundesliga,Borussia M.Gladbach,Álvaro Domínguez Borussia M.Gladbach/25/D(CL) ,Álvaro Domínguez,24,D(CL) ,189,83,20(1),21,20,1,1769,1,1,2,-,0.4,88.3,3.4,-,6.99
2013,Bundesliga,Borussia M.Gladbach,Julian Korb Borussia M.Gladbach/22/D(R) ,Julian Korb,21,D(R) ,177,69,22,22,22,0,1964,-,-,6,-,0.4,81.4,1.5,-,6.94
2013,Bundesliga,Borussia M.Gladbach,Havard Nordtveit Borussia M.Gladbach/24/D(C)^DM(C) ,Havard Nordtveit,23,D(C)^DM(C) ,188,83,14(7),21,14,7,1297,1,2,1,1,0.6,84.1,1.7,-,6.79
2013,Bundesliga,Borussia M.Gladbach,Roel Brouwers Borussia M.Gladbach/32/D(C) ,Roel Brouwers,31,D(C) ,192,82,5(7),12,5,7,533,-,1,-,-,0.3,90.8,2,-,6.66
2013,Bundesliga,Borussia M.Gladbach,Lukas Rupp Borussia M.Gladbach/23/M(CR) ,Lukas Rupp,22,M(CR) ,178,73,0(10),10,0,10,108,-,-,-,-,0.3,74.3,0.2,-,6.35
2013,Bundesliga,Borussia M.Gladbach,Amin Younes Borussia M.Gladbach/21/AM(C) ,Amin Younes,20,AM(C) ,168,67,0(14),14,0,14,199,-,2,-,-,0.1,83.2,0.1,-,6.34
2013,Bundesliga,Borussia M.Gladbach,Peniel Kokou Mlapa Borussia M.Gladbach/23/AM(R)^FW ,Peniel Kokou Mlapa,22,AM(R)^FW ,193,89,0(5),5,0,5,55,1,-,-,-,0.6,65,1.2,-,6.28
2013,Bundesliga,Borussia M.Gladbach,Branimir Hrgota Borussia M.Gladbach/21/FW ,Branimir Hrgota,20,FW ,185,74,3(27),30,3,27,615,2,-,2,-,0.6,78.4,0.2,-,6.27
2013,Bundesliga,Borussia M.Gladbach,Thorben Marx Borussia M.Gladbach/33/DM(C) ,Thorben Marx,32,DM(C) ,184,83,0(2),2,0,2,34,-,-,-,-,-,75,-,-,6.27
2013,Bundesliga,Borussia M.Gladbach,Luuk de Jong Borussia M.Gladbach/24/AM(C)^FW ,Luuk de Jong,23,AM(C)^FW ,188,86,0(13),13,0,13,101,-,-,-,-,0.2,72.5,0.7,-,6.07
2013,Bundesliga,Mainz 05,Johannes Geis Mainz 05/21/DM(C) ,Johannes Geis,20,DM(C) ,181,81,31(2),33,31,2,2800,1,5,4,-,1.7,75.7,2,2,7.38
2013,Bundesliga,Mainz 05,Eric Choupo-Moting Mainz 05/25/AM(LR)^FW ,Eric Choupo-Moting,24,AM(LR)^FW ,191,87,19(13),32,19,13,2054,10,3,1,-,2.6,78.6,3,5,7.33
2013,Bundesliga,Mainz 05,Nikolce Noveski Mainz 05/35/D(C) ,Nikolce Noveski,34,D(C) ,190,87,32,32,32,0,2836,-,-,5,-,0.4,83.2,5.4,-,7.32
2013,Bundesliga,Mainz 05,Shinji Okazaki Mainz 05/28/AM(LR)^FW ,Shinji Okazaki,27,AM(LR)^FW ,174,76,31(2),33,31,2,2727,15,1,2,-,2.2,75.9,3.3,3,7.22
2013,Bundesliga,Mainz 05,Zdenek Pospech Mainz 05/35/D(LR) ,Zdenek Pospech,34,D(LR) ,174,72,34,34,34,0,3016,-,5,4,-,0.6,78.4,2.2,3,7.22
2013,Bundesliga,Mainz 05,Stefan Bell Mainz 05/23/D(CR) ,Stefan Bell,22,D(CR) ,192,86,25(2),27,25,2,2276,-,4,5,-,0.6,77.2,4.7,1,7.2
2013,Bundesliga,Mainz 05,Joo-Ho Park Mainz 05/27/D(L)^DM(C) ,Joo-Ho Park,26,D(L)^DM(C) ,176,69,26(1),27,26,1,2330,1,2,2,-,0.3,82.7,2.1,2,7.14
2013,Bundesliga,Mainz 05,Nicolai Müller Mainz 05/27/AM(CLR)^FW ,Nicolai Müller,26,AM(CLR)^FW ,173,66,22(4),26,22,4,2011,9,3,6,-,1.4,74.2,1.2,2,7.1
2013,Bundesliga,Mainz 05,Júnior Díaz Mainz 05/31/D(L) ,Júnior Díaz,30,D(L) ,185,76,15(5),20,15,5,1486,-,1,3,-,0.5,73.9,3.4,-,7.09
2013,Bundesliga,Mainz 05,Ja-Cheol Koo Mainz 05/25/M(CLR) ,Ja-Cheol Koo,24,M(CLR) ,183,75,8(6),14,8,6,766,1,2,-,-,0.9,80.2,1.6,-,7.07
2013,Bundesliga,Mainz 05,Loris Karius Mainz 05/21/GK ,Loris Karius,20,GK ,189,75,23,23,23,0,2070,-,-,-,-,-,51.3,0.6,-,6.93
2013,Bundesliga,Mainz 05,Christoph Moritz Mainz 05/24/M(CR) ,Christoph Moritz,23,M(CR) ,186,73,21(4),25,21,4,1683,2,2,6,-,0.5,81.9,1,-,6.81
2013,Bundesliga,Mainz 05,Yunus Malli Mainz 05/22/AM(CL) ,Yunus Malli,21,AM(CL) ,179,70,11(10),21,11,10,1054,5,3,-,-,1.6,79.6,0.6,-,6.76
2013,Bundesliga,Mainz 05,Bo Svensson Mainz 05/35/D(C) ,Bo Svensson,34,D(C) ,190,87,10(2),12,10,2,772,-,1,2,-,0.1,86.3,1.8,-,6.76
2013,Bundesliga,Mainz 05,Niki Zimling Mainz 05/29/M(C) ,Niki Zimling,28,M(C) ,178,77,13(2),15,13,2,919,1,2,4,-,0.7,77.4,0.4,-,6.73
2013,Bundesliga,Mainz 05,Elkin Soto Mainz 05/34/M(CL) ,Elkin Soto,33,M(CL) ,179,76,17(3),20,17,3,1293,1,-,2,1,1.2,83.8,0.7,-,6.61
2013,Bundesliga,Mainz 05,Heinz Müller Mainz 05/36/GK ,Heinz Müller,35,GK ,196,94,10,10,10,0,856,-,-,1,-,0.1,76.7,0.4,-,6.59
2013,Bundesliga,Mainz 05,Julian Baumgartlinger Mainz 05/26/DM(C)^M(R) ,Julian Baumgartlinger,25,DM(C)^M(R) ,183,82,6(3),9,6,3,500,-,-,-,-,0.1,89.4,1.3,-,6.54
2013,Bundesliga,Mainz 05,Dani Schahin Mainz 05/25/FW ,Dani Schahin,24,FW ,187,82,2(1),3,2,1,177,-,-,-,-,0.7,61.2,4.7,-,6.5
2013,Bundesliga,Mainz 05,Sebastian Polter Mainz 05/23/AM(R)^FW ,Sebastian Polter,22,AM(R)^FW ,190,88,6(7),13,6,7,592,-,1,2,-,0.8,62.2,2.7,-,6.44
2013,Bundesliga,Mainz 05,Julian Koch Mainz 05/23/D ,Julian Koch,22,D ,184,77,2(1),3,2,1,165,-,-,1,-,-,73,4.7,-,6.42
2013,Bundesliga,Mainz 05,Shawn Parker Mainz 05/21/FW ,Shawn Parker,20,FW ,179,76,3(8),11,3,8,393,1,-,-,-,0.9,67.7,1,-,6.32
2013,Bundesliga,Mainz 05,Niko Bungert Mainz 05/28/D(CR) ,Niko Bungert,27,D(CR) ,188,75,5(5),10,5,5,523,1,-,-,1,0.3,83.3,2.3,-,6.31
2013,Bundesliga,Mainz 05,Benedikt Saller Mainz 05/22/M ,Benedikt Saller,21,M ,180,70,1(14),15,1,14,373,2,-,2,-,0.7,71.5,0.3,-,6.31
2013,Bundesliga,Mainz 05,Malik Fathi Mainz 05/30/D(L)^DM(C) ,Malik Fathi,29,D(L)^DM(C) ,186,89,0(2),2,0,2,51,-,-,-,-,0.5,73.3,-,-,6.28
2013,Bundesliga,Mainz 05,Todor Nedelev Mainz 05/21/M ,Todor Nedelev,20,M ,176,69,0(2),2,0,2,21,-,-,-,-,-,70,0.5,-,5.93
2013,Bundesliga,Mainz 05,Christian Wetklo Mainz 05/34/GK ,Christian Wetklo,33,GK ,190,92,1(1),2,1,1,136,-,-,-,1,-,47.4,-,-,5.89
2013,Bundesliga,Mainz 05,Petar Sliskovic Mainz 05/23/FW ,Petar Sliskovic,22,FW ,193,88,0(2),2,0,2,27,-,-,1,1,0.5,80,1,-,5.38
2013,Bundesliga,Augsburg,Daniel Baier Augsburg/30/M(CR) ,Daniel Baier,29,M(CR) ,175,73,34,34,34,0,3060,-,3,4,-,1.2,80.1,1.9,5,7.49
2013,Bundesliga,Augsburg,André Hahn Augsburg/24/AM(R) ,André Hahn,23,AM(R) ,185,80,30(2),32,30,2,2739,12,7,10,-,2.9,57.3,5.8,5,7.43
2013,Bundesliga,Augsburg,Tobias Werner Augsburg/29/AM(L) ,Tobias Werner,28,AM(L) ,177,67,25(6),31,25,6,2122,9,7,4,-,2,68.7,0.8,1,7.1
2013,Bundesliga,Augsburg,Paul Verhaegh Augsburg/31/D(R) ,Paul Verhaegh,30,D(R) ,178,72,29(1),30,29,1,2518,3,2,6,-,0.3,81.3,1.6,-,6.98
2013,Bundesliga,Augsburg,Matthias Ostrzolek Augsburg/24/D(L) ,Matthias Ostrzolek,23,D(L) ,178,72,33,33,33,0,2905,-,5,9,-,0.8,74.1,1.4,-,6.97
2013,Bundesliga,Augsburg,Halil Altintop Augsburg/31/AM(CL)^FW ,Halil Altintop,30,AM(CL)^FW ,185,75,34,34,34,0,2733,10,2,1,-,1.8,80.3,1,2,6.97
2013,Bundesliga,Augsburg,Ragnar Klavan Augsburg/28/D(C) ,Ragnar Klavan,27,D(C) ,186,78,30,30,30,0,2641,2,-,-,1,0.4,87.8,3.3,1,6.97
2013,Bundesliga,Augsburg,Jan-Ingwer Callsen-Bracker Augsburg/30/D(CR)^DM(C) ,Jan-Ingwer Callsen-Bracker,29,D(CR)^DM(C) ,187,78,33,33,33,0,2912,1,-,6,-,0.7,83.3,4.2,1,6.96
2013,Bundesliga,Augsburg,Jeong-Ho Hong Augsburg/25/D(C) ,Jeong-Ho Hong,24,D(C) ,186,74,6(10),16,6,10,795,-,-,1,-,0.5,79.9,2.5,1,6.91
2013,Bundesliga,Augsburg,Alexander Esswein Augsburg/24/AM(L)^FW ,Alexander Esswein,23,AM(L)^FW ,183,85,5(8),13,5,8,624,-,1,-,-,1.8,67.3,0.6,-,6.83
2013,Bundesliga,Augsburg,Marwin Hitz Augsburg/27/GK ,Marwin Hitz,26,GK ,192,84,19,19,19,0,1710,-,-,-,-,-,63.6,0.3,-,6.82
2013,Bundesliga,Augsburg,Raul Bobadilla Augsburg/27/AM(R)^FW ,Raul Bobadilla,26,AM(R)^FW ,181,88,9(8),17,9,8,849,3,-,2,-,1.6,69.5,1.6,1,6.8
2013,Bundesliga,Augsburg,Jan Moravek Augsburg/24/AM(C) ,Jan Moravek,23,AM(C) ,180,75,10(6),16,10,6,987,-,1,6,-,0.8,82.6,1.7,-,6.76
2013,Bundesliga,Augsburg,Kevin Vogt Augsburg/23/D(R)^DM(C) ,Kevin Vogt,22,D(R)^DM(C) ,194,85,22(6),28,22,6,1972,1,1,5,-,0.8,78.2,2.2,-,6.72
2013,Bundesliga,Augsburg,Dominik Kohr Augsburg/20/DM(C) ,Dominik Kohr,19,DM(C) ,183,75,5(3),8,5,3,421,-,-,3,-,0.5,78.8,1.5,-,6.63
2013,Bundesliga,Augsburg,Raphael Holzhauser Augsburg/21/AM(CL) ,Raphael Holzhauser,20,AM(CL) ,194,88,7(6),13,7,6,610,-,1,-,-,1.1,72.1,0.7,1,6.59
2013,Bundesliga,Augsburg,Dong-Won Ji Augsburg/23/AM(C) ,Dong-Won Ji,22,AM(C) ,188,80,2(10),12,2,10,346,1,-,-,-,0.8,77.4,0.7,-,6.47
2013,Bundesliga,Augsburg,Dominik Reinhardt Augsburg/29/D(R) ,Dominik Reinhardt,28,D(R) ,188,81,0(1),1,0,1,15,-,-,-,-,-,100,1,-,6.46
2013,Bundesliga,Augsburg,Arkadiusz Milik Augsburg/20/FW ,Arkadiusz Milik,19,FW ,186,78,5(13),18,5,13,644,2,-,1,-,1,68.9,1.5,-,6.42
2013,Bundesliga,Augsburg,Ronny Philp Augsburg/25/D(R) ,Ronny Philp,24,D(R) ,183,78,4(4),8,4,4,387,-,1,1,-,0.5,58.1,1.5,-,6.4
2013,Bundesliga,Augsburg,Sascha Mölders Augsburg/29/FW ,Sascha Mölders,28,FW ,185,79,16(7),23,16,7,1351,2,1,1,-,1.7,62.2,2,-,6.38
2013,Bundesliga,Augsburg,Erik Thommy Augsburg/20/M ,Erik Thommy,19,M ,174,64,0(1),1,0,1,9,-,-,-,-,2,80,-,-,6.24
2013,Bundesliga,Augsburg,Alexander Manninger Augsburg/37/GK ,Alexander Manninger,36,GK ,189,85,13,13,13,0,1170,-,-,-,-,-,65,0.3,-,6.22
2013,Bundesliga,Augsburg,Marcel de Jong Augsburg/28/D(L) ,Marcel de Jong,27,D(L) ,174,73,1(7),8,1,7,199,-,-,1,-,0.3,67.2,0.4,-,6.19
2013,Bundesliga,Augsburg,Mathias Fetsch Augsburg/26/FW ,Mathias Fetsch,25,FW ,189,80,0(1),1,0,1,6,-,-,-,-,-,100,-,-,6.06
2013,Bundesliga,Augsburg,Mohamed Amsif Augsburg/25/GK ,Mohamed Amsif,24,GK ,187,90,2,2,2,0,180,-,-,-,-,-,75.4,0.5,-,5.76
2013,Bundesliga,Augsburg,Panagiotis Vlachodimos Augsburg/23/FW ,Panagiotis Vlachodimos,22,FW ,184,74,0(1),1,0,1,15,-,-,-,-,-,33.3,-,-,5.74
2013,Bundesliga,Hoffenheim,Roberto Firmino Hoffenheim/23/AM(CLR)^FW ,Roberto Firmino,22,AM(CLR)^FW ,181,76,33,33,33,0,2919,16,11,5,-,2.8,74.7,2.2,9,7.94
2013,Bundesliga,Hoffenheim,Kevin Volland Hoffenheim/22/AM(CLR)^FW ,Kevin Volland,21,AM(CLR)^FW ,179,82,32(1),33,32,1,2887,11,4,4,-,2.8,69.2,1.7,1,7.29
2013,Bundesliga,Hoffenheim,Sejad Salihovic Hoffenheim/30/D(L)^M(CL) ,Sejad Salihovic,29,D(L)^M(CL) ,182,79,22(6),28,22,6,1923,11,5,3,1,2.3,75.5,2.4,2,7.23
2013,Bundesliga,Hoffenheim,David Abraham Hoffenheim/28/D(C) ,David Abraham,27,D(C) ,188,85,20,20,20,0,1726,2,-,3,-,0.6,75.2,3.8,2,7.19
2013,Bundesliga,Hoffenheim,Jannik Vestergaard Hoffenheim/22/D(C) ,Jannik Vestergaard,21,D(C) ,199,98,19(6),25,19,6,1861,1,1,3,-,0.6,72.4,5,3,7.16
2013,Bundesliga,Hoffenheim,Niklas Süle Hoffenheim/19/D(C) ,Niklas Süle,18,D(C) ,195,93,20(5),25,20,5,1887,4,-,2,-,0.5,79.5,4.1,1,7.15
2013,Bundesliga,Hoffenheim,Eugen Polanski Hoffenheim/28/DM(C) ,Eugen Polanski,27,DM(C) ,183,78,32,32,32,0,2695,3,2,9,-,0.7,77.1,1.6,-,7.15
2013,Bundesliga,Hoffenheim,Sebastian Rudy Hoffenheim/24/D(R)^M(C) ,Sebastian Rudy,23,D(R)^M(C) ,179,73,26(1),27,26,1,2252,2,6,6,-,0.7,78.2,1,1,7.13
2013,Bundesliga,Hoffenheim,Jens Grahl Hoffenheim/26/GK ,Jens Grahl,25,GK ,193,93,11,11,11,0,990,-,-,1,-,-,56.2,0.7,-,7.08
2013,Bundesliga,Hoffenheim,Anthony Modeste Hoffenheim/26/FW ,Anthony Modeste,25,FW ,186,83,20(9),29,20,9,1662,12,2,3,1,2.3,69,3.5,-,6.95
2013,Bundesliga,Hoffenheim,Andreas Beck Hoffenheim/27/D(LR) ,Andreas Beck,26,D(LR) ,180,76,33,33,33,0,2960,1,2,5,-,0.5,77.2,2.5,-,6.95
2013,Bundesliga,Hoffenheim,Fabian Johnson Hoffenheim/26/D(LR)^M(LR) ,Fabian Johnson,25,D(LR)^M(LR) ,183,74,23(4),27,23,4,2081,-,3,-,-,0.3,73,0.9,1,6.8
2013,Bundesliga,Hoffenheim,Sven Schipplock Hoffenheim/25/FW ,Sven Schipplock,24,FW ,186,84,7(16),23,7,16,910,6,4,5,-,1.3,63.1,1.3,-,6.64
2013,Bundesliga,Hoffenheim,Tobias Strobl Hoffenheim/24/D(C)^DM(C) ,Tobias Strobl,23,D(C)^DM(C) ,186,77,19(10),29,19,10,1892,1,1,4,-,0.4,80.1,1.4,-,6.61
2013,Bundesliga,Hoffenheim,Kai Herdling Hoffenheim/30/AM(L) ,Kai Herdling,29,AM(L) ,180,77,12(11),23,12,11,1121,2,2,4,-,0.7,73.8,0.7,-,6.6
2013,Bundesliga,Hoffenheim,Jeremy Toljan Hoffenheim/20/D(L) ,Jeremy Toljan,19,D(L) ,182,76,6(4),10,6,4,588,-,-,-,-,0.1,68.6,1.2,-,6.53
2013,Bundesliga,Hoffenheim,Koen Casteels Hoffenheim/22/GK ,Koen Casteels,21,GK ,197,86,23,23,23,0,2054,-,-,-,-,-,66.5,0.7,-,6.48
2013,Bundesliga,Hoffenheim,Stefan Thesker Hoffenheim/23/D(L) ,Stefan Thesker,22,D(L) ,190,84,1(1),2,1,1,114,-,-,1,-,-,72.3,2.5,-,6.48
2013,Bundesliga,Hoffenheim,Tarik Elyounoussi Hoffenheim/26/AM(CL) ,Tarik Elyounoussi,25,AM(CL) ,172,66,13(8),21,13,8,1067,-,3,5,-,1,74.7,0.5,-,6.47
2013,Bundesliga,Hoffenheim,Alexander Stolz Hoffenheim/31/GK ,Alexander Stolz,30,GK ,189,89,0(1),1,0,1,19,-,-,-,-,-,20,-,-,6.39
2013,Bundesliga,Hoffenheim,Robin Szarka Hoffenheim/23/D ,Robin Szarka,22,D ,176,72,1(1),2,1,1,51,-,-,-,-,-,50,-,-,6.24
2013,Bundesliga,Hoffenheim,Jiloan Hamad Hoffenheim/23/M ,Jiloan Hamad,22,M ,173,72,1(6),7,1,6,198,-,-,-,-,0.6,69.6,0.3,-,6.2
2013,Bundesliga,Hoffenheim,Joseph-Claude Gyau Hoffenheim/22/M ,Joseph-Claude Gyau,21,M ,175,75,0(2),2,0,2,53,-,-,-,-,1,33.3,1,-,6.09
2013,Bundesliga,Hoffenheim,Kenan Karaman Hoffenheim/20/FW ,Kenan Karaman,19,FW ,189,83,0(5),5,0,5,46,-,-,-,-,-,66.7,0.2,-,6.06
2013,Bundesliga,Hoffenheim,Bruno Nazario Hoffenheim/19/M ,Bruno Nazario,18,M ,178,70,0(2),2,0,2,23,-,-,-,-,0.5,50,-,-,6.01
2013,Bundesliga,Hannover 96,Szabolcs Huszti Hannover 96/31/AM(LR) ,Szabolcs Huszti,30,AM(LR) ,173,72,30,30,30,0,2620,10,7,10,1,1.7,76.1,1.4,4,7.41
2013,Bundesliga,Hannover 96,Christopher Avevor Hannover 96/22/D ,Christopher Avevor,21,D ,184,85,1,1,1,0,90,-,-,-,-,-,83.9,3,-,7.32
2013,Bundesliga,Hannover 96,Mame Biram Diouf Hannover 96/26/AM(R)^FW ,Mame Biram Diouf,25,AM(R)^FW ,185,79,18(1),19,18,1,1554,8,3,2,1,3.4,65.9,5.1,2,7.31
2013,Bundesliga,Hannover 96,Lars Stindl Hannover 96/26/M(CR) ,Lars Stindl,25,M(CR) ,180,78,31,31,31,0,2661,3,2,6,-,1.7,77.2,1.7,1,7.22
2013,Bundesliga,Hannover 96,Hiroki Sakai Hannover 96/24/D(R) ,Hiroki Sakai,23,D(R) ,185,75,26,26,26,0,2267,1,-,7,-,0.1,73.7,3.3,-,7.12
2013,Bundesliga,Hannover 96,Salif Sané Hannover 96/24/D(CR)^DM(C) ,Salif Sané,23,D(CR)^DM(C) ,196,85,16(3),19,16,3,1412,2,-,5,1,0.6,77.1,4.3,-,7.06
2013,Bundesliga,Hannover 96,Marcelo Hannover 96/27/D(C) ,Marcelo27761,26,D(C) ,191,80,24,24,24,0,2147,-,-,5,1,0.6,81.2,6,1,7.03
2013,Bundesliga,Hannover 96,Christian Schulz Hannover 96/31/D(CL)^DM(C) ,Christian Schulz,30,D(CL)^DM(C) ,185,80,24(3),27,24,3,2157,1,-,3,-,0.4,80.1,4.6,1,6.97
2013,Bundesliga,Hannover 96,Leonardo Bittencourt Hannover 96/20/AM(LR) ,Leonardo Bittencourt,19,AM(LR) ,171,62,20(11),31,20,11,1856,4,5,6,-,1.8,74.2,0.7,1,6.93
2013,Bundesliga,Hannover 96,Christian Pander Hannover 96/31/D(L)^M(L) ,Christian Pander,30,D(L)^M(L) ,186,80,6(2),8,6,2,579,-,2,-,-,0.6,62.1,0.6,-,6.85
2013,Bundesliga,Hannover 96,Leon Andreasen Hannover 96/31/DM(C) ,Leon Andreasen,30,DM(C) ,188,81,28(3),31,28,3,2451,3,3,6,-,1.9,78.7,2.3,1,6.84
2013,Bundesliga,Hannover 96,Edgar Prib Hannover 96/24/D(L)^M(CL) ,Edgar Prib,23,D(L)^M(CL) ,180,77,17(14),31,17,14,1813,2,4,5,-,0.8,73.9,1.4,2,6.8
2013,Bundesliga,Hannover 96,Manuel Schmiedebach Hannover 96/25/D(R)^M(CR) ,Manuel Schmiedebach,24,D(R)^M(CR) ,170,70,19(5),24,19,5,1754,1,1,1,1,0.5,76.8,0.8,-,6.75
2013,Bundesliga,Hannover 96,Ron-Robert Zieler Hannover 96/25/GK ,Ron-Robert Zieler,24,GK ,188,83,34,34,34,0,3060,-,-,2,-,-,63.7,0.6,1,6.71
2013,Bundesliga,Hannover 96,Artjoms Rudnevs Hannover 96/26/FW ,Artjoms Rudnevs,25,FW ,183,81,12(4),16,12,4,1042,4,3,2,-,1.9,69.9,2.3,-,6.67
2013,Bundesliga,Hannover 96,Sébastien Pocognoli Hannover 96/27/D(L) ,Sébastien Pocognoli,26,D(L) ,182,78,17(2),19,17,2,1525,-,-,4,-,0.4,71.3,2.8,-,6.65
2013,Bundesliga,Hannover 96,Didier Ya Konan Hannover 96/30/AM(R)^FW ,Didier Ya Konan,29,AM(R)^FW ,174,74,9(7),16,9,7,771,3,1,-,-,1.6,75.5,1.4,-,6.65
2013,Bundesliga,Hannover 96,Artur Sobiech Hannover 96/24/FW ,Artur Sobiech,23,FW ,185,81,12(5),17,12,5,1050,3,-,2,-,1.4,68.5,4.5,-,6.64
2013,Bundesliga,Hannover 96,Frantisek Rajtoral Hannover 96/28/D(R)^M(R) ,Frantisek Rajtoral,27,D(R)^M(R) ,179,77,7,7,7,0,630,-,-,-,-,0.7,73.9,2.1,-,6.57
2013,Bundesliga,Hannover 96,Andre Hoffmann Hannover 96/21/D(C)^DM(C) ,Andre Hoffmann,20,D(C)^DM(C) ,188,84,16(7),23,16,7,1463,-,1,2,1,0.3,86.8,1.7,-,6.45
2013,Bundesliga,Hannover 96,Karim Haggui Hannover 96/30/D(C) ,Karim Haggui,29,D(C) ,190,86,1(2),3,1,2,111,-,-,-,-,-,80,1.3,-,6.36
2013,Bundesliga,Hannover 96,Steven Cherundolo Hannover 96/35/D(R) ,Steven Cherundolo,34,D(R) ,172,69,1(1),2,1,1,85,-,-,-,-,-,72.5,1,-,6.28
2013,Bundesliga,Hannover 96,Jan Schlaudraff Hannover 96/31/AM(CR)^FW ,Jan Schlaudraff,30,AM(CR)^FW ,180,72,4(17),21,4,17,654,1,1,2,-,0.2,78.8,0.4,-,6.22
2013,Bundesliga,Hannover 96,Valmir Sulejmani Hannover 96/18/FW ,Valmir Sulejmani,17,FW ,180,74,1(5),6,1,5,97,-,1,-,-,-,89.5,0.5,-,6.14
2013,Bundesliga,Hannover 96,Deniz Kadah Hannover 96/28/FW ,Deniz Kadah,27,FW ,186,75,0(3),3,0,3,84,-,-,1,-,1.7,46.7,2.3,-,6.1
2013,Bundesliga,Hannover 96,Tim Dierßen Hannover 96/18/M ,Tim Dierßen,17,M ,172,64,0(2),2,0,2,7,-,-,-,-,-,100,-,-,6.1
2013,Bundesliga,Hertha Berlin,Adrián Ramos Hertha Berlin/28/AM(L)^FW ,Adrián Ramos,27,AM(L)^FW ,185,75,30(2),32,30,2,2672,16,5,3,-,2.9,73.7,6.2,6,7.75
2013,Bundesliga,Hertha Berlin,Fabian Lustenberger Hertha Berlin/26/D(C)^DM(C) ,Fabian Lustenberger,25,D(C)^DM(C) ,180,70,19,19,19,0,1710,-,-,1,-,0.3,85,3.4,-,7.44
2013,Bundesliga,Hertha Berlin,Tolga Cigerci Hertha Berlin/22/M(CR) ,Tolga Cigerci,21,M(CR) ,185,80,18(1),19,18,1,1501,1,3,6,-,1.6,74.3,1.9,1,7.32
2013,Bundesliga,Hertha Berlin,Sebastian Langkamp Hertha Berlin/26/D(C) ,Sebastian Langkamp,25,D(C) ,191,85,29,29,29,0,2510,-,-,6,-,0.3,82,5.1,1,7.13
2013,Bundesliga,Hertha Berlin,Sami Allagui Hertha Berlin/28/AM(R)^FW ,Sami Allagui,27,AM(R)^FW ,184,77,23(6),29,23,6,2001,9,2,4,-,1.4,67.7,2,2,7.06
2013,Bundesliga,Hertha Berlin,Marcel Ndjeng Hertha Berlin/32/D(R)^M(R) ,Marcel Ndjeng,31,D(R)^M(R) ,180,72,16(1),17,16,1,1363,-,-,1,-,1.1,62.4,2.5,-,7.03
2013,Bundesliga,Hertha Berlin,Per Skjelbred Hertha Berlin/27/M(CR) ,Per Skjelbred,26,M(CR) ,175,74,27(1),28,27,1,2135,2,6,4,-,0.6,78.2,1.5,-,6.93
2013,Bundesliga,Hertha Berlin,Peter Pekarík Hertha Berlin/27/D(LR) ,Peter Pekarík,26,D(LR) ,176,70,30(1),31,30,1,2762,-,1,4,-,0.2,79,1.6,-,6.92
