Season Start Year,League,Team,Info,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Skills
2013,La Liga,Villarreal,Ikechukwu Uche Villarreal/30/AM(R)^FW ,Ikechukwu Uche (2013),29,Forward,175,71,19(11),30,19,11,1766,14,1,3,1,1.5,71.8,1.5,3,6.95,null
2013,La Liga,Villarreal,Manu Trigueros Villarreal/23/M(C) ,Manu Trigueros (2013),22,Midfielder,178,70,23(12),35,23,12,2102,2,2,6,-,1.1,81.3,1.1,1,6.88,null
2013,La Liga,Villarreal,Moi Gómez Villarreal/20/M(LR) ,Moi Gómez (2013),19,Midfielder,179,72,15(4),19,15,4,1261,2,3,-,-,1.4,77.4,0.7,-,6.82,null
2013,La Liga,Villarreal,Javier Aquino Villarreal/24/AM(R) ,Javier Aquino (2013),23,Midfielder,165,62,18(14),32,18,14,1846,1,5,2,-,0.6,77.8,0.5,1,6.82,null
2013,La Liga,Villarreal,Hernán Pérez Villarreal/25/AM(LR) ,Hernán Pérez (2013),24,Midfielder,180,77,9(4),13,9,4,701,1,-,-,-,0.6,68.1,1.8,-,6.78,null
2013,La Liga,Villarreal,Sergio Asenjo Villarreal/25/GK ,Sergio Asenjo (2013),24,Keeper,182,84,35,35,35,0,3150,0,-,1,-,-,45.7,0.4,-,6.72,null
2013,La Liga,Villarreal,Juan Carlos Villarreal/27/GK ,Juan Carlos106860 (2013),26,Keeper,181,78,3,3,3,0,270,0,-,-,-,-,57.4,1,-,6.69,null
2013,La Liga,Villarreal,Chechu Dorado Villarreal/32/D(C) ,Chechu Dorado (2013),31,Defender,180,69,17(2),19,17,2,1533,0,1,2,-,-,83.1,0.6,-,6.6,null
2013,La Liga,Villarreal,Tomás Pina Villarreal/27/DM(C) ,Tomás Pina (2013),26,Midfielder,184,75,21(14),35,21,14,2015,2,-,7,-,0.3,79.3,1.1,-,6.58,null
2013,La Liga,Villarreal,Nahuel Leiva Villarreal/18/M ,Nahuel Leiva (2013),17,Midfielder,174,67,2(3),5,2,3,195,0,1,-,-,0.4,79.7,0.2,-,6.57,null
2013,La Liga,Villarreal,Óliver Villarreal/19/M(L) ,Óliver (2013),18,Midfielder,178,70,6(3),9,6,3,512,0,1,2,-,0.9,65.9,0.4,-,6.57,null
2013,La Liga,Villarreal,Jérémy Perbet Villarreal/29/FW ,Jérémy Perbet (2013),28,Forward,184,85,13(13),26,13,13,1266,10,3,3,-,1.6,63.8,0.5,1,6.56,null
2013,La Liga,Villarreal,Jonathan Pereira Villarreal/27/AM(L)^FW ,Jonathan Pereira (2013),26,Forward,166,61,15(15),30,15,15,1424,4,5,3,-,1.2,69.4,0.1,-,6.43,null
2013,La Liga,Villarreal,Edu Ramos Villarreal/22/M ,Edu Ramos (2013),21,Midfielder,176,71,2(1),3,2,1,139,0,-,-,-,0.3,89.2,0.3,-,6.25,null
2013,La Liga,Villarreal,Pablo Iñíguez Villarreal/20/D ,Pablo Iñíguez (2013),19,Defender,178,71,3,3,3,0,270,0,-,-,1,0.3,69.3,1,-,6.08,null
2013,La Liga,Villarreal,Joan Román Villarreal/21/M ,Joan Román (2013),20,Midfielder,175,65,1(1),2,1,1,91,0,-,-,-,0.5,75.7,-,-,5.96,null
2013,La Liga,Real Sociedad,Carlos Vela Real Sociedad/25/AM(CLR)^FW ,Carlos Vela (2013),24,Forward,177,75,35(2),37,35,2,3122,16,12,4,-,2.3,78.7,0.7,5,7.46,Scoring
2013,La Liga,Real Sociedad,Zaldúa Real Sociedad/22/D(R) ,Zaldúa (2013),21,Defender,176,71,10,10,10,0,891,0,-,2,-,0.2,72.9,2.7,-,7.34,null
2013,La Liga,Real Sociedad,Antoine Griezmann Real Sociedad/23/AM(CLR)^FW ,Antoine Griezmann (2013),22,Forward,176,67,31(4),35,31,4,2678,16,3,5,-,3.2,77.3,1.2,4,7.22,Scoring
2013,La Liga,Real Sociedad,José Ángel Real Sociedad/25/D(L) ,José Ángel (2013),24,Defender,182,77,22,22,22,0,1912,1,5,5,-,0.5,78.7,0.6,3,7.21,null
2013,La Liga,Real Sociedad,Liassine Cadamuro Real Sociedad/26/D(L) ,Liassine Cadamuro (2013),25,Defender,186,76,4,4,4,0,360,0,-,-,-,-,84,2.8,1,7.13,null
2013,La Liga,Real Sociedad,Markel Bergara Real Sociedad/28/DM(C) ,Markel Bergara (2013),27,Midfielder,181,78,32,32,32,0,2735,1,3,4,-,0.5,83.8,2.1,1,7.04,null
2013,La Liga,Real Sociedad,Carlos Martínez Real Sociedad/28/D(R) ,Carlos Martínez (2013),27,Defender,189,79,24,24,24,0,2119,0,-,2,-,0.1,73.6,1.8,-,6.92,null
2013,La Liga,Real Sociedad,Iñigo Martínez Real Sociedad/23/D(C) ,Iñigo Martínez (2013),22,Defender,181,77,35,35,35,0,3124,2,-,11,-,0.7,82.1,2,-,6.89,null
2013,La Liga,Real Sociedad,Ion Ansotegi Real Sociedad/32/D(C) ,Ion Ansotegi (2013),31,Defender,192,84,18(6),24,18,6,1789,2,-,1,-,0.5,81.3,2.5,-,6.88,null
2013,La Liga,Real Sociedad,Esteban Granero Real Sociedad/27/M(CR) ,Esteban Granero (2013),26,Midfielder,179,77,2(2),4,2,2,248,0,1,1,-,0.5,91.8,0.5,-,6.87,null
2013,La Liga,Real Sociedad,Alberto De la Bella Real Sociedad/28/D(L) ,Alberto De la Bella (2013),27,Defender,182,82,16(1),17,16,1,1467,1,2,4,-,0.9,81.4,1.1,-,6.86,null
2013,La Liga,Real Sociedad,Mikel González Real Sociedad/29/D(CL) ,Mikel González (2013),28,Defender,190,79,20(1),21,20,1,1781,0,-,7,1,0.2,82.2,2.2,2,6.82,null
2013,La Liga,Real Sociedad,Sergio Canales Real Sociedad/23/AM(CLR) ,Sergio Canales (2013),22,Midfielder,179,65,13(3),16,13,3,1056,2,-,3,-,1.7,83.4,0.3,-,6.78,null
2013,La Liga,Real Sociedad,Rubén Pardo Real Sociedad/22/DM(C) ,Rubén Pardo (2013),21,Midfielder,182,68,21(14),35,21,14,1912,3,8,5,-,0.6,85.5,0.2,3,6.77,null
2013,La Liga,Real Sociedad,Claudio Bravo Real Sociedad/31/GK ,Claudio Bravo (2013),30,Keeper,185,84,37,37,37,0,3330,0,-,3,-,-,56.5,0.5,1,6.77,null
2013,La Liga,Real Sociedad,Xabi Prieto Real Sociedad/31/AM(CR) ,Xabi Prieto (2013),30,Midfielder,186,76,18(12),30,18,12,1782,2,3,6,-,0.5,80.5,3,-,6.76,null
2013,La Liga,Real Sociedad,David Zurutuza Real Sociedad/28/M(C) ,David Zurutuza (2013),27,Midfielder,186,78,19(9),28,19,9,1700,1,2,4,-,0.5,78.2,1.3,-,6.73,null
2013,La Liga,Real Sociedad,Gonzalo Castro Real Sociedad/30/AM(CLR) ,Gonzalo Castro25945 (2013),29,Midfielder,176,70,12(11),23,12,11,1030,2,3,1,-,1,79.6,0.5,1,6.69,null
2013,La Liga,Real Sociedad,Imanol Agirretxe Real Sociedad/27/FW ,Imanol Agirretxe (2013),26,Forward,187,77,21(10),31,21,10,1972,8,1,1,-,2.1,64.9,1.9,2,6.66,null
2013,La Liga,Real Sociedad,Daniel Estrada Real Sociedad/27/D(LR) ,Daniel Estrada (2013),26,Defender,179,74,3,3,3,0,226,0,-,-,-,-,84.3,1.3,-,6.57,null
2013,La Liga,Real Sociedad,Gorka Elustondo Real Sociedad/27/D(C)^DM(C) ,Gorka Elustondo (2013),26,Defender,184,79,11(9),20,11,9,1071,0,-,2,-,0.6,83.4,0.9,-,6.57,null
2013,La Liga,Real Sociedad,Haris Seferovic Real Sociedad/22/FW ,Haris Seferovic (2013),21,Forward,185,69,9(15),24,9,15,871,2,2,2,-,1.6,71.4,0.3,-,6.42,null
2013,La Liga,Real Sociedad,Gaztañaga Real Sociedad/23/M ,Gaztañaga (2013),22,Midfielder,182,78,1(2),3,1,2,139,0,1,1,-,0.3,87.1,1,-,6.39,null
2013,La Liga,Real Sociedad,Pablo Hervías Real Sociedad/21/M ,Pablo Hervías (2013),20,Midfielder,174,68,0(1),1,0,1,16,0,-,-,-,1,85.7,-,-,6.34,null
2013,La Liga,Real Sociedad,Javi Ros Real Sociedad/24/M ,Javi Ros (2013),23,Midfielder,174,67,2(7),9,2,7,252,0,-,2,-,0.2,78.9,0.4,-,6.29,null
2013,La Liga,Real Sociedad,Marco Sangalli Real Sociedad/22/M ,Marco Sangalli (2013),21,Midfielder,179,66,1(1),2,1,1,103,0,-,-,-,-,91.2,0.5,-,6.1,null
2013,La Liga,Real Sociedad,Eñaut Zubikarai Real Sociedad/30/GK ,Eñaut Zubikarai (2013),29,Keeper,185,84,1,1,1,0,90,0,-,-,-,-,64.7,-,-,5.75,null
2013,La Liga,Valencia,Daniel Parejo Valencia/25/M(C) ,Daniel Parejo (2013),24,Midfielder,180,75,28(3),31,28,3,2432,4,5,7,-,1,87.7,0.9,3,7.39,null
2013,La Liga,Valencia,Jonathan Viera Valencia/25/AM(CL) ,Jonathan Viera (2013),24,Midfielder,170,64,1,1,1,0,80,0,-,-,-,1,84.2,-,-,7.21,null
2013,La Liga,Valencia,Jeremy Mathieu Valencia/30/D(CL)^M(L) ,Jeremy Mathieu (2013),29,Defender,190,85,32,32,32,0,2827,3,-,6,1,0.6,82.8,1.9,-,7.07,null
2013,La Liga,Valencia,Pablo Piatti Valencia/25/AM(CLR)^FW ,Pablo Piatti (2013),24,Forward,163,63,13(4),17,13,4,1125,5,3,3,-,1.9,75,0.9,2,7.07,null
2013,La Liga,Valencia,Adil Rami Valencia/28/D(C) ,Adil Rami (2013),27,Defender,190,82,3,3,3,0,270,0,-,1,-,1,84.6,3.7,1,7.03,null
2013,La Liga,Valencia,Juan Bernat Valencia/21/D(L)^M(L) ,Juan Bernat (2013),20,Defender,170,67,26(6),32,26,6,2485,1,2,2,-,0.3,86.5,1,2,6.98,null
2013,La Liga,Valencia,Éver Banega Valencia/26/M(C) ,Éver Banega (2013),25,Midfielder,174,71,14(4),18,14,4,1164,1,3,6,-,1.1,84.2,0.3,1,6.95,null
2013,La Liga,Valencia,Sofiane Feghouli Valencia/24/AM(LR) ,Sofiane Feghouli (2013),23,Midfielder,177,71,22(10),32,22,10,2075,4,8,4,-,1.5,73.5,1.2,1,6.95,null
2013,La Liga,Valencia,Javi Fuego Valencia/30/DM(C) ,Javi Fuego (2013),29,Midfielder,181,76,25(2),27,25,2,2240,2,-,6,-,0.5,85.3,1.7,1,6.91,null
2013,La Liga,Valencia,Antonio Barragán Valencia/27/D(R) ,Antonio Barragán (2013),26,Defender,182,76,17(3),20,17,3,1508,0,4,1,2,0.3,79.7,1.2,-,6.9,null
2013,La Liga,Valencia,Jonas Valencia/30/AM(CLR)^FW ,Jonas (2013),29,Forward,181,73,23(8),31,23,8,2107,10,1,4,-,2.8,78.2,1.8,1,6.86,null
2013,La Liga,Valencia,Víctor Ruiz Valencia/26/D(C) ,Víctor Ruiz (2013),25,Defender,184,75,8(3),11,8,3,771,1,-,3,-,0.2,83.2,2.4,-,6.86,null
2013,La Liga,Valencia,Ricardo Costa Valencia/33/D(C) ,Ricardo Costa (2013),32,Defender,183,80,20,20,20,0,1759,3,-,6,1,0.7,86.7,2.1,-,6.85,null
2013,La Liga,Valencia,Fede Cartabia Valencia/21/AM(LR) ,Fede Cartabia (2013),20,Midfielder,179,66,16(9),25,16,9,1434,0,1,4,-,1.8,80.8,0.3,2,6.85,null
2013,La Liga,Valencia,Diego Alves Valencia/29/GK ,Diego Alves (2013),28,Keeper,188,83,27,27,27,0,2289,0,-,3,-,-,48.4,0.4,3,6.84,null
2013,La Liga,Valencia,Seydou Keita Valencia/34/DM(C) ,Seydou Keita (2013),33,Midfielder,183,75,9(2),11,9,2,762,1,-,4,-,0.5,78.2,2.3,-,6.82,null
2013,La Liga,Valencia,Andrés Guardado Valencia/28/D(L)^M(CL) ,Andrés Guardado (2013),27,Defender,169,67,12(4),16,12,4,1048,0,-,3,-,0.3,82.1,0.9,-,6.8,null
2013,La Liga,Valencia,Rubén Vezo Valencia/20/D(C) ,Rubén Vezo (2013),19,Defender,184,76,5(3),8,5,3,492,1,-,-,-,0.5,77.8,2.3,-,6.8,null
2013,La Liga,Valencia,Dorlan Pabón Valencia/26/AM(CLR)^FW ,Dorlan Pabón (2013),25,Forward,170,69,11(2),13,11,2,918,3,-,-,-,2.8,80.1,0.1,-,6.69,null
2013,La Liga,Valencia,Oriol Romeu Valencia/23/DM(C) ,Oriol Romeu (2013),22,Midfielder,181,83,11(2),13,11,2,998,0,-,3,-,0.2,88.5,1.9,-,6.68,null
2013,La Liga,Valencia,Paco Alcácer Valencia/21/FW ,Paco Alcácer (2013),20,Forward,183,74,17(6),23,17,6,1549,6,2,6,-,2,68.7,1.6,1,6.68,null
2013,La Liga,Valencia,João Pereira Valencia/30/D(R) ,João Pereira (2013),29,Defender,172,64,23(2),25,23,2,2075,0,2,7,-,0.2,80.7,0.2,-,6.67,null
2013,La Liga,Valencia,José Gayá Valencia/19/D(L) ,José Gayá (2013),18,Defender,171,63,1,1,1,0,90,0,-,-,-,-,56.6,1,-,6.66,null
2013,La Liga,Valencia,Vicente Guaita Valencia/27/GK ,Vicente Guaita (2013),26,Keeper,190,81,11(2),13,11,2,1136,0,-,1,-,-,50.6,0.6,-,6.63,null
2013,La Liga,Valencia,Eduardo Vargas Valencia/24/AM(CLR)^FW ,Eduardo Vargas (2013),23,Forward,175,69,13(4),17,13,4,1117,3,1,3,-,1.6,76.3,1.6,-,6.55,null
2013,La Liga,Valencia,Hélder Postiga Valencia/32/FW ,Hélder Postiga (2013),31,Forward,180,76,9(6),15,9,6,855,3,-,1,-,1.6,75,1.8,-,6.54,null
2013,La Liga,Valencia,Míchel Valencia/26/M(CR) ,Míchel106868 (2013),25,Midfielder,181,72,6(7),13,6,7,536,0,2,3,-,0.8,85.6,0.9,-,6.51,null
2013,La Liga,Valencia,Philippe Senderos Valencia/29/D(C) ,Philippe Senderos (2013),28,Defender,190,84,7(1),8,7,1,659,0,-,4,-,0.5,78.9,2.1,-,6.49,null
2013,La Liga,Valencia,Portu Valencia/21/M ,Portu (2013),20,Midfielder,177,73,1,1,1,0,71,0,-,1,-,-,74.2,3,-,6.38,null
2013,La Liga,Valencia,Sergio Canales Valencia/23/AM(CLR) ,Sergio Canales (2013),22,Midfielder,179,65,7(12),19,7,12,820,0,1,1,-,1.2,86.8,0.2,-,6.32,null
2013,La Liga,Valencia,Vinícius Araújo Valencia/21/FW ,Vinícius Araújo (2013),20,Forward,176,76,0(6),6,0,6,93,0,1,-,-,0.2,100,0.2,-,6.12,Passing
2013,La Liga,Celta Vigo,Sergio Álvarez Celta Vigo/28/GK ,Sergio Álvarez (2013),27,Keeper,179,75,3,3,3,0,270,0,-,-,-,-,62.6,0.3,1,8.26,Goalkeeping
2013,La Liga,Celta Vigo,Rafinha Celta Vigo/21/AM(CR) ,Rafinha106590 (2013),20,Midfielder,178,67,27(5),32,27,5,2444,4,5,7,-,1.1,83,0.8,3,7.38,null
2013,La Liga,Celta Vigo,Nolito Celta Vigo/28/AM(L) ,Nolito (2013),27,Midfielder,172,70,24(11),35,24,11,2272,14,2,7,-,2.4,71.6,0.4,4,7.19,null
2013,La Liga,Celta Vigo,Fabián Orellana Celta Vigo/28/AM(CLR) ,Fabián Orellana (2013),27,Midfielder,168,70,22(9),31,22,9,2003,5,6,4,-,1.3,76.8,0.5,1,7.12,null
2013,La Liga,Celta Vigo,Andreu Fontás Celta Vigo/24/D(C)^DM(C) ,Andreu Fontás (2013),23,Defender,181,72,35,35,35,0,3119,0,-,3,1,0.3,82.9,1.9,1,7.06,null
2013,La Liga,Celta Vigo,Jonny Celta Vigo/20/D(LR) ,Jonny (2013),19,Defender,175,70,23(3),26,23,3,2167,0,2,4,-,0.3,81.3,1.2,-,7.03,null
2013,La Liga,Celta Vigo,Charles Celta Vigo/30/FW ,Charles (2013),29,Forward,179,75,29(1),30,29,1,2396,12,3,4,1,2.2,70.2,2.8,4,7.03,null
2013,La Liga,Celta Vigo,Íñigo López Celta Vigo/32/D(C) ,Íñigo López (2013),31,Defender,184,79,5(4),9,5,4,566,1,-,-,-,0.2,83.2,3.3,-,6.94,null
2013,La Liga,Celta Vigo,Hugo Mallo Celta Vigo/23/D(R) ,Hugo Mallo (2013),22,Defender,174,75,32(1),33,32,1,2839,0,1,9,-,0.6,77.8,1.3,1,6.94,null
2013,La Liga,Celta Vigo,Augusto Fernández Celta Vigo/28/AM(CLR) ,Augusto Fernández (2013),27,Midfielder,177,71,29(4),33,29,4,2375,2,4,6,-,1.7,80.9,0.8,2,6.79,null
2013,La Liga,Celta Vigo,Toni Celta Vigo/24/D(L)^M(R) ,Toni (2013),23,Defender,173,70,11(1),12,11,1,996,0,2,1,-,0.5,78,0.3,-,6.79,null
2013,La Liga,Celta Vigo,Gustavo Cabral Celta Vigo/29/D(C) ,Gustavo Cabral (2013),28,Defender,184,82,23,23,23,0,1959,1,-,8,-,0.6,86.1,2.5,-,6.77,null
2013,La Liga,Celta Vigo,Borja Oubiña Celta Vigo/32/DM(C) ,Borja Oubiña (2013),31,Midfielder,179,75,24(1),25,24,1,2051,1,-,4,1,0.2,83.6,1.4,-,6.76,null
2013,La Liga,Celta Vigo,Yoel Celta Vigo/26/GK ,Yoel (2013),25,Keeper,185,78,35,35,35,0,3150,0,-,1,-,-,61.6,0.2,2,6.73,null
2013,La Liga,Celta Vigo,Michael Krohn-Dehli Celta Vigo/31/AM(CL) ,Michael Krohn-Dehli (2013),30,Midfielder,170,70,21(10),31,21,10,1957,0,3,5,-,1.5,84.4,0.4,-,6.69,null
2013,La Liga,Celta Vigo,Álex López Celta Vigo/26/M(C) ,Álex López (2013),25,Midfielder,174,66,24(7),31,24,7,2030,5,2,6,-,1.6,84.2,0.4,1,6.66,null
2013,La Liga,Celta Vigo,David Costas Celta Vigo/19/D(C) ,David Costas (2013),18,Defender,181,71,13(4),17,13,4,1206,0,-,1,-,0.2,85.5,0.5,-,6.64,null
2013,La Liga,Celta Vigo,Jon Aurtenetxe Celta Vigo/22/D(CL) ,Jon Aurtenetxe (2013),21,Defender,182,82,17(3),20,17,3,1605,0,2,6,1,0.3,71.3,1.4,-,6.6,null
2013,La Liga,Celta Vigo,Carlos Bellvis Celta Vigo/29/D(L) ,Carlos Bellvis (2013),28,Defender,178,72,1,1,1,0,21,0,-,-,-,-,80,1,-,6.4,null
2013,La Liga,Celta Vigo,Santi Mina Celta Vigo/18/AM(R)^FW ,Santi Mina (2013),17,Forward,177,71,12(17),29,12,17,1238,2,-,1,-,1,72.5,1.4,-,6.38,null
2013,La Liga,Celta Vigo,David Rodríguez Celta Vigo/28/FW ,David Rodríguez (2013),27,Forward,177,72,1(4),5,1,4,123,0,1,1,-,0.8,72.2,0.8,-,6.23,null
2013,La Liga,Celta Vigo,Mario Bermejo Celta Vigo/36/AM(C)^FW ,Mario Bermejo (2013),35,Forward,180,78,3(11),14,3,11,416,0,-,2,-,0.6,73.7,0.9,-,6.22,null
2013,La Liga,Celta Vigo,Lévy Madinda Celta Vigo/22/M(C) ,Lévy Madinda (2013),21,Midfielder,182,77,5(13),18,5,13,646,0,-,1,-,0.4,86.5,0.3,-,6.17,null
2013,La Liga,Celta Vigo,David Goldar Celta Vigo/20/D ,David Goldar (2013),19,Defender,0,0,0(1),1,0,1,13,0,-,-,-,-,75,-,-,6.15,null
2013,La Liga,Celta Vigo,Welliton Celta Vigo/28/FW ,Welliton (2013),27,Forward,174,72,0(1),1,0,1,4,0,-,-,-,-,0,-,-,6.02,null
2013,La Liga,Celta Vigo,Jonathan Vila Celta Vigo/28/D(C) ,Jonathan Vila (2013),27,Defender,186,78,0(1),1,0,1,1,0,-,-,-,-,0,-,-,6,null
2013,La Liga,Levante,Javi Jiménez Levante/27/GK ,Javi Jiménez (2013),26,Keeper,183,77,1(1),2,1,1,168,0,-,-,-,-,58.9,0.5,-,7.39,Goalkeeping
2013,La Liga,Levante,Keylor Navas Levante/27/GK ,Keylor Navas (2013),26,Keeper,185,78,37,37,37,0,3330,0,-,3,1,-,43.6,0.7,5,7.23,Goalkeeping
2013,La Liga,Levante,Pape Diop Levante/28/DM(C) ,Pape Diop (2013),27,Midfielder,180,73,33(1),34,33,1,2782,4,-,9,1,1,70.7,2.1,3,7.09,null
2013,La Liga,Levante,Simao Levante/26/DM(C) ,Simao (2013),25,Midfielder,178,76,30(1),31,30,1,2585,1,-,10,-,0.4,73.1,3.5,1,7.04,null
2013,La Liga,Levante,Juanfran Levante/38/D(CL) ,Juanfran1324 (2013),37,Defender,183,78,35,35,35,0,3106,0,1,6,1,0.2,65.9,1.4,2,7.03,null
2013,La Liga,Levante,Loukas Vyntra Levante/33/D(CR) ,Loukas Vyntra (2013),32,Defender,184,80,31(2),33,31,2,2746,2,-,7,-,0.2,74.4,1.5,-,6.98,null
2013,La Liga,Levante,David Navarro Levante/34/D(C) ,David Navarro (2013),33,Defender,188,82,29,29,29,0,2547,1,-,6,1,0.4,75.8,1.9,3,6.92,null
2013,La Liga,Levante,David Barral Levante/31/FW ,David Barral (2013),30,Forward,183,78,25(7),32,25,7,2263,7,-,11,1,2,67.5,3.4,2,6.84,null
2013,La Liga,Levante,Pedro López Levante/30/D(R)^M(R) ,Pedro López10067 (2013),29,Defender,174,72,28(4),32,28,4,2554,1,1,10,1,0.3,71.2,1.1,-,6.77,null
2013,La Liga,Levante,Casadesús Levante/29/AM(C)^FW ,Casadesús (2013),28,Forward,180,77,13(1),14,13,1,1088,1,2,1,2,1.1,62.1,3.8,-,6.74,null
2013,La Liga,Levante,Héctor Rodas Levante/26/D(C) ,Héctor Rodas (2013),25,Defender,190,80,12(4),16,12,4,1145,0,-,5,-,0.3,73.9,1.4,-,6.7,null
2013,La Liga,Levante,Issam El Adoua Levante/27/DM(C) ,Issam El Adoua (2013),26,Midfielder,189,79,9(9),18,9,9,1004,0,-,2,-,0.4,70.2,0.9,1,6.66,null
2013,La Liga,Levante,Pedro Ríos Levante/32/AM(CLR) ,Pedro Ríos (2013),31,Midfielder,175,72,8(5),13,8,5,733,1,1,3,-,0.8,67.5,1.2,-,6.65,null
2013,La Liga,Levante,Rubén García Levante/21/AM(CLR) ,Rubén García (2013),20,Midfielder,171,72,27(5),32,27,5,2374,2,-,7,-,0.8,71.8,0.6,-,6.64,null
2013,La Liga,Levante,Andreas Ivanschitz Levante/31/AM(CL)^FW ,Andreas Ivanschitz (2013),30,Forward,184,82,20(9),29,20,9,1729,3,5,8,-,1.4,67.5,0.5,-,6.63,null
2013,La Liga,Levante,Nikos Karabelas Levante/29/D(L) ,Nikos Karabelas (2013),28,Defender,179,77,15(1),16,15,1,1313,0,1,5,1,0.3,57.5,1.1,-,6.54,null
2013,La Liga,Levante,Chris Levante/30/D(R) ,Chris5954 (2013),29,Defender,180,80,5,5,5,0,363,0,-,1,-,0.2,84.1,1.4,-,6.5,null
2013,La Liga,Levante,Mohamed Sissoko Levante/29/DM(C) ,Mohamed Sissoko (2013),28,Midfielder,191,87,4(6),10,4,6,427,0,-,1,-,0.2,80.9,1.4,-,6.47,null
2013,La Liga,Levante,Nabil El Zhar Levante/28/AM(CLR) ,Nabil El Zhar (2013),27,Midfielder,175,66,13(11),24,13,11,1338,4,3,3,-,0.9,73,0.7,1,6.44,null
2013,La Liga,Levante,Babá Levante/26/FW ,Babá (2013),25,Forward,185,76,11(9),20,11,9,965,3,2,-,-,1.5,65.4,1.9,-,6.41,null
2013,La Liga,Levante,Jordi Xumetra Levante/29/AM(R) ,Jordi Xumetra (2013),28,Midfielder,172,70,19(6),25,19,6,1618,1,3,6,-,0.8,73.7,1,-,6.36,null
2013,La Liga,Levante,Sergio da Silva Pinto Levante/34/M(C) ,Sergio da Silva Pinto (2013),33,Midfielder,176,72,10(8),18,10,8,860,0,1,5,-,1.5,81.5,0.1,-,6.33,null
2013,La Liga,Levante,Nagore Levante/33/D ,Nagore (2013),32,Defender,182,82,1(3),4,1,3,184,0,-,1,-,-,64.2,0.3,-,6.31,null
2013,La Liga,Levante,Miguel Pallardó Levante/28/DM(C) ,Miguel Pallardó (2013),27,Midfielder,173,73,1(2),3,1,2,117,0,-,1,-,0.7,64,-,-,6.3,null
2013,La Liga,Levante,Ángel Levante/27/FW ,Ángel22325 (2013),26,Forward,172,64,1(9),10,1,9,276,2,-,-,-,0.7,76.3,-,-,6.23,null
2013,La Liga,Levante,Víctor Camarasa Levante/20/DM(C) ,Víctor Camarasa (2013),19,Midfielder,183,76,0(3),3,0,3,92,0,-,-,-,-,56.5,0.7,-,6.23,null
2013,La Liga,Levante,Aloys Nong Levante/31/FW ,Aloys Nong (2013),30,Forward,180,77,0(6),6,0,6,72,0,-,1,-,0.3,80,0.2,-,6,null
2013,La Liga,Levante,Jason Levante/20/FW ,Jason (2013),19,Forward,178,65,0(1),1,0,1,1,0,-,-,-,1,100,-,-,6,Passing
2013,La Liga,Malaga,Ignacio Camacho Malaga/24/DM(C) ,Ignacio Camacho (2013),23,Midfielder,182,75,27(6),33,27,6,2379,5,1,7,-,0.8,78.4,3.6,3,7.17,null
2013,La Liga,Malaga,Weligton Malaga/35/D(C)^DM(C) ,Weligton (2013),34,Defender,186,71,15(1),16,15,1,1280,1,-,6,-,0.1,81.1,2.9,2,7.02,null
2013,La Liga,Malaga,Sergio Sánchez Malaga/28/D(CR) ,Sergio Sánchez (2013),27,Defender,185,76,26(1),27,26,1,2375,0,1,11,1,0.4,81.4,1.7,-,7.01,null
2013,La Liga,Malaga,Nordin Amrabat Malaga/27/AM(L) ,Nordin Amrabat (2013),26,Midfielder,178,77,15,15,15,0,1333,2,5,1,1,2.1,78.1,0.3,1,6.98,null
2013,La Liga,Malaga,Willy Caballero Malaga/33/GK ,Willy Caballero (2013),32,Keeper,186,80,38,38,38,0,3420,0,-,3,-,-,62.1,0.4,2,6.94,null
2013,La Liga,Malaga,Duda Malaga/34/M(CLR) ,Duda (2013),33,Midfielder,175,71,20(4),24,20,4,1780,2,5,10,2,1.8,72.3,0.3,2,6.93,null
2013,La Liga,Malaga,Roque Santa Cruz Malaga/33/FW ,Roque Santa Cruz (2013),32,Forward,191,83,24(7),31,24,7,2148,6,2,1,-,1.6,71.7,4.5,1,6.92,null
2013,La Liga,Malaga,Marcos Angeleri Malaga/31/D(CR) ,Marcos Angeleri (2013),30,Defender,182,76,25(1),26,25,1,2246,0,1,7,2,0.4,77.9,1.4,-,6.91,null
2013,La Liga,Malaga,Fernando Tissone Malaga/28/DM(C) ,Fernando Tissone (2013),27,Midfielder,180,77,25(1),26,25,1,2134,1,1,6,-,0.9,81.7,1.3,2,6.91,null
2013,La Liga,Malaga,Flavio Ferreira Malaga/23/D(C) ,Flavio Ferreira (2013),22,Defender,180,75,14(2),16,14,2,1325,0,-,6,-,0.3,80.9,1.5,-,6.87,null
2013,La Liga,Malaga,Jesús Gámez Malaga/29/D(R) ,Jesús Gámez (2013),28,Defender,182,77,28,28,28,0,2484,0,2,9,1,0.2,78,1.2,1,6.85,null
2013,La Liga,Malaga,Vitorino Antunes Malaga/27/D(L) ,Vitorino Antunes (2013),26,Defender,175,69,36,36,36,0,3189,0,2,12,-,0.9,72.5,0.6,-,6.84,null
2013,La Liga,Malaga,Sergi Darder Malaga/20/DM(C) ,Sergi Darder (2013),19,Midfielder,180,80,25(4),29,25,4,2230,2,2,6,-,1.5,81.6,0.9,1,6.83,null
2013,La Liga,Malaga,Francisco Portillo Malaga/24/AM(CR) ,Francisco Portillo (2013),23,Midfielder,169,63,19(6),25,19,6,1646,3,1,-,1,0.6,84.2,0.2,1,6.64,null
